Reading benchmark file: ./data/c1908.bench
Benchmark Name: c1908
INPUT: 33
NOT: 277
BUFFER: 162
AND: 63
NAND: 377
NOR: 1
STEM: 995
Total Gates: 1908


Starting ATPG using PODEM ...
Current Fault: 919/SA1.........................Tested (0.0116994 s)
Current Fault: 919/SA0.........................Tested (0.0120586 s)
Current Fault: 920/SA1.........................Tested (0.0123358 s)
Current Fault: 920/SA0.........................Tested (0.012673 s)
Current Fault: 897/SA1.........................Tested (0.00999787 s)
Current Fault: 897/SA0.........................Tested (0.0104052 s)
Current Fault: 907/SA1.........................Tested (0.0136125 s)
Current Fault: 907/SA0.........................Tested (0.0135158 s)
Current Fault: 899/SA1.........................Tested (0.0119409 s)
Current Fault: 899/SA0.........................Tested (0.0118959 s)
Current Fault: 903/SA1.........................Tested (0.0118805 s)
Current Fault: 903/SA0.........................Tested (0.0119287 s)
Current Fault: 898/SA1.........................Tested (0.00776396 s)
Current Fault: 898/SA0.........................Tested (0.00777662 s)
Current Fault: 910/SA1.........................Tested (0.0121063 s)
Current Fault: 910/SA0.........................Tested (0.0121022 s)
Current Fault: 887/SA1.........................Tested (0.00423076 s)
Current Fault: 887/SA0.........................Tested (0.00920281 s)
Current Fault: 886/SA1.........................Tested (0.00421678 s)
Current Fault: 886/SA0.........................Tested (0.00622693 s)
Current Fault: 896/SA1.........................Tested (0.00453311 s)
Current Fault: 896/SA0.........................Tested (0.00776869 s)
Current Fault: 962/SA1.........................Tested (0.0120782 s)
Current Fault: 962/SA0.........................Tested (0.0121604 s)
Current Fault: 959/SA1.........................Tested (0.00573296 s)
Current Fault: 959/SA0.........................Tested (0.00577935 s)
Current Fault: 973/SA1.........................Tested (0.0120087 s)
Current Fault: 973/SA0.........................Tested (0.012114 s)
Current Fault: 977/SA1.........................Tested (0.00534987 s)
Current Fault: 977/SA0.........................Tested (0.00535145 s)
Current Fault: 981/SA1.........................Tested (0.00495017 s)
Current Fault: 981/SA0.........................Tested (0.00528434 s)
Current Fault: 985/SA1.........................Tested (0.0120298 s)
Current Fault: 985/SA0.........................Tested (0.0120057 s)
Current Fault: 893/SA1.........................Tested (0.00377469 s)
Current Fault: 893/SA0.........................Tested (0.00338338 s)
Current Fault: 991/SA1.........................Tested (0.00458626 s)
Current Fault: 991/SA0.........................Tested (0.0112805 s)
Current Fault: 1054/SA1........................Tested (0.0116584 s)
Current Fault: 1054/SA0........................Tested (0.0117025 s)
Current Fault: 1119/SA1........................Tested (0.00724974 s)
Current Fault: 1119/SA0........................Tested (0.00726626 s)
Current Fault: 1128/SA1........................Tested (0.00344882 s)
Current Fault: 1128/SA0........................Tested (0.00336436 s)
Current Fault: 1132/SA1........................Tested (0.00784591 s)
Current Fault: 1132/SA0........................Tested (0.0077786 s)
Current Fault: 1120/SA1........................Tested (0.00732735 s)
Current Fault: 1120/SA0........................Tested (0.00722436 s)
Current Fault: 1129/SA1........................Tested (0.0034201 s)
Current Fault: 1129/SA0........................Tested (0.00336458 s)
Current Fault: 1055/SA1........................Tested (0.0117819 s)
Current Fault: 1055/SA0........................Tested (0.0117232 s)
Current Fault: 1063/SA1........................Tested (0.0121236 s)
Current Fault: 1063/SA0........................Tested (0.012115 s)
Current Fault: 1133/SA1........................Tested (0.00782124 s)
Current Fault: 1133/SA0........................Tested (0.00782571 s)
Current Fault: 1130/SA1........................Tested (0.00347966 s)
Current Fault: 1130/SA0........................Tested (0.00346946 s)
Current Fault: 1067/SA1........................Tested (0.0045674 s)
Current Fault: 1067/SA0........................Tested (0.00773728 s)
Current Fault: 1064/SA1........................Tested (0.0123437 s)
Current Fault: 1064/SA0........................Tested (0.0122998 s)
Current Fault: 1122/SA1........................Tested (0.00456194 s)
Current Fault: 1122/SA0........................Tested (0.0113598 s)
Current Fault: 1131/SA1........................Tested (0.00346152 s)
Current Fault: 1131/SA0........................Tested (0.00338378 s)
Current Fault: 1068/SA1........................Tested (0.00777581 s)
Current Fault: 1068/SA0........................Tested (0.00771009 s)
Current Fault: 1121/SA1........................Tested (0.0113786 s)
Current Fault: 1121/SA0........................Tested (0.0113395 s)
Current Fault: 1149/SA1........................Tested (0.00533933 s)
Current Fault: 1149/SA0........................Tested (0.00534537 s)
Current Fault: 1148/SA1........................Tested (0.00426332 s)
Current Fault: 1148/SA0........................Tested (0.00428414 s)
Current Fault: 1205/SA1........................Tested (0.00535888 s)
Current Fault: 1205/SA0........................Tested (0.00536511 s)
Current Fault: 1206/SA1........................Tested (0.00549204 s)
Current Fault: 1206/SA0........................Tested (0.00544346 s)
Current Fault: 1207/SA1........................Tested (0.00428588 s)
Current Fault: 1207/SA0........................Tested (0.00432552 s)
Current Fault: 1208/SA1........................Tested (0.00428611 s)
Current Fault: 1208/SA0........................Tested (0.00420669 s)
Current Fault: 1152/SA1........................Tested (0.00511936 s)
Current Fault: 1152/SA0........................Tested (0.00534279 s)
Current Fault: 1151/SA1........................Tested (0.00428752 s)
Current Fault: 1151/SA0........................Tested (0.00419759 s)
Current Fault: 1209/SA1........................Tested (0.00426988 s)
Current Fault: 1209/SA0........................Tested (0.00419425 s)
Current Fault: 1210/SA1........................Tested (0.00422217 s)
Current Fault: 1210/SA0........................Tested (0.00419979 s)
Current Fault: 1211/SA1........................Tested (0.00505424 s)
Current Fault: 1211/SA0........................Tested (0.00504291 s)
Current Fault: 1212/SA1........................Tested (0.00502846 s)
Current Fault: 1212/SA0........................Tested (0.00494127 s)
Current Fault: 1232/SA1........................Tested (0.00733173 s)
Current Fault: 1232/SA0........................Tested (0.00728159 s)
Current Fault: 1243/SA1........................Tested (0.00340114 s)
Current Fault: 1243/SA0........................Tested (0.00338449 s)
Current Fault: 1150/SA1........................Tested (0.0118633 s)
Current Fault: 1150/SA0........................Tested (0.0118173 s)
Current Fault: 1219/SA1........................Tested (0.0121997 s)
Current Fault: 1219/SA0........................Tested (0.0121684 s)
Current Fault: 1217/SA1........................Tested (0.00578254 s)
Current Fault: 1217/SA0........................Tested (0.00573999 s)
Current Fault: 1249/SA1........................Tested (0.00799829 s)
Current Fault: 1249/SA0........................Tested (0.00800984 s)
Current Fault: 1154/SA1........................Tested (0.00505438 s)
Current Fault: 1154/SA0........................Tested (0.0050781 s)
Current Fault: 1153/SA1........................Tested (0.00533831 s)
Current Fault: 1153/SA0........................Tested (0.00540279 s)
Current Fault: 1222/SA1........................Tested (0.0121753 s)
Current Fault: 1222/SA0........................Tested (0.0122135 s)
Current Fault: 1156/SA1........................Tested (0.00539466 s)
Current Fault: 1156/SA0........................Tested (0.00532793 s)
Current Fault: 1221/SA1........................Tested (0.0122939 s)
Current Fault: 1221/SA0........................Tested (0.0122965 s)
Current Fault: 1220/SA1........................Tested (0.0124572 s)
Current Fault: 1220/SA0........................Tested (0.0122625 s)
Current Fault: 1224/SA1........................Tested (0.00557461 s)
Current Fault: 1224/SA0........................Tested (0.00536562 s)
Current Fault: 1223/SA1........................Tested (0.00543212 s)
Current Fault: 1223/SA0........................Tested (0.00539183 s)
Current Fault: 1226/SA1........................Tested (0.0122136 s)
Current Fault: 1226/SA0........................Tested (0.0121121 s)
Current Fault: 1225/SA1........................Tested (0.012068 s)
Current Fault: 1225/SA0........................Tested (0.0121064 s)
Current Fault: 1229/SA1........................Tested (0.00542118 s)
Current Fault: 1229/SA0........................Tested (0.00534487 s)
Current Fault: 1228/SA1........................Tested (0.00536109 s)
Current Fault: 1228/SA0........................Tested (0.00536925 s)
Current Fault: 1241/SA1........................Tested (0.00781185 s)
Current Fault: 1241/SA0........................Tested (0.00786713 s)
Current Fault: 1242/SA1........................Tested (0.00780509 s)
Current Fault: 1242/SA0........................Tested (0.00780871 s)
Current Fault: 1239/SA1........................Tested (0.0105743 s)
Current Fault: 1239/SA0........................Tested (0.0118766 s)
Current Fault: 1238/SA1........................Tested (0.00755723 s)
Current Fault: 1238/SA0........................Tested (0.0074975 s)
Current Fault: 1158/SA1........................Tested (0.0121324 s)
Current Fault: 1158/SA0........................Tested (0.0122713 s)
Current Fault: 1216/SA1........................Tested (0.00540988 s)
Current Fault: 1216/SA0........................Tested (0.00542697 s)
Current Fault: 1215/SA1........................Tested (0.00542936 s)
Current Fault: 1215/SA0........................Tested (0.00542202 s)
Current Fault: 1214/SA1........................Tested (0.00505558 s)
Current Fault: 1214/SA0........................Tested (0.00506262 s)
Current Fault: 1213/SA1........................Tested (0.0050237 s)
Current Fault: 1213/SA0........................Tested (0.00503692 s)
Current Fault: 1246/SA1........................Tested (0.00343096 s)
Current Fault: 1246/SA0........................Tested (0.00342012 s)
Current Fault: 1161/SA1........................Tested (0.00786584 s)
Current Fault: 1161/SA0........................Tested (0.00780243 s)
Current Fault: 1240/SA1........................Tested (0.00733553 s)
Current Fault: 1240/SA0........................Tested (0.0112949 s)
Current Fault: 1188/SA1........................Tested (0.0121698 s)
Current Fault: 1188/SA0........................Tested (0.00750325 s)
Current Fault: 1171/SA1........................Tested (0.0122034 s)
Current Fault: 1171/SA0........................Tested (0.00796241 s)
Current Fault: 1255/SA1........................Tested (0.0139077 s)
Current Fault: 1255/SA0........................Tested (0.0143491 s)
Current Fault: 1252/SA1........................Tested (0.0120519 s)
Current Fault: 1252/SA0........................Tested (0.0120042 s)
Current Fault: 1164/SA1........................Tested (0.0119605 s)
Current Fault: 1164/SA0........................Tested (0.0119587 s)
Current Fault: 1163/SA1........................Timeout Not Tested (10.0004 s)
Current Fault: 1163/SA0........................Tested (0.0121312 s)
Current Fault: 1167/SA1........................Timeout Not Tested (10.0007 s)
Current Fault: 1167/SA0........................Tested (0.0127873 s)
Current Fault: 1168/SA1........................Tested (0.0123875 s)
Current Fault: 1168/SA0........................Tested (0.0120894 s)
Current Fault: 1261/SA1........................Tested (0.0125221 s)
Current Fault: 1261/SA0........................Tested (0.0132341 s)
Current Fault: 1258/SA1........................Tested (0.012565 s)
Current Fault: 1258/SA0........................Tested (0.0124804 s)
Current Fault: 1162/SA1........................Tested (0.00776887 s)
Current Fault: 1162/SA0........................Tested (0.00457783 s)
Current Fault: 1155/SA1........................Tested (0.0120789 s)
Current Fault: 1155/SA0........................Tested (0.0121566 s)
Current Fault: 1218/SA1........................Tested (0.00571089 s)
Current Fault: 1218/SA0........................Tested (0.00571315 s)
Current Fault: 1227/SA1........................Tested (0.0121277 s)
Current Fault: 1227/SA0........................Tested (0.0120825 s)
Current Fault: 1157/SA1........................Tested (0.00533459 s)
Current Fault: 1157/SA0........................Tested (0.00532567 s)
Current Fault: 1230/SA1........................Tested (0.00534813 s)
Current Fault: 1230/SA0........................Tested (0.00491463 s)
Current Fault: 1231/SA1........................Tested (0.00535873 s)
Current Fault: 1231/SA0........................Tested (0.00495019 s)
Current Fault: 1160/SA1........................Tested (0.012196 s)
Current Fault: 1160/SA0........................Tested (0.0122771 s)
Current Fault: 1159/SA1........................Tested (0.0127773 s)
Current Fault: 1159/SA0........................Tested (0.0122881 s)
Current Fault: 1235/SA1........................Tested (0.0113135 s)
Current Fault: 1235/SA0........................Tested (0.0113976 s)
Current Fault: 1309/SA1........................Tested (0.00539668 s)
Current Fault: 1309/SA0........................Tested (0.00542767 s)
Current Fault: 1310/SA1........................Tested (0.00421109 s)
Current Fault: 1310/SA0........................Tested (0.00424774 s)
Current Fault: 1311/SA1........................Tested (0.00430884 s)
Current Fault: 1311/SA0........................Tested (0.00421435 s)
Current Fault: 1312/SA1........................Tested (0.00500981 s)
Current Fault: 1312/SA0........................Tested (0.00500736 s)
Current Fault: 1264/SA1........................Tested (0.0117979 s)
Current Fault: 1264/SA0........................Tested (0.0118103 s)
Current Fault: 1315/SA1........................Tested (0.012333 s)
Current Fault: 1315/SA0........................Tested (0.0123361 s)
Current Fault: 1316/SA1........................Tested (0.0054163 s)
Current Fault: 1316/SA0........................Tested (0.00541489 s)
Current Fault: 1317/SA1........................Tested (0.0122608 s)
Current Fault: 1317/SA0........................Tested (0.0122121 s)
Current Fault: 1318/SA1........................Tested (0.00536598 s)
Current Fault: 1318/SA0........................Tested (0.0068137 s)
Current Fault: 1328/SA1........................Tested (0.00802981 s)
Current Fault: 1328/SA0........................Tested (0.00789391 s)
Current Fault: 1327/SA1........................Tested (0.00757116 s)
Current Fault: 1327/SA0........................Tested (0.0125307 s)
Current Fault: 1319/SA1........................Tested (0.0122841 s)
Current Fault: 1319/SA0........................Tested (0.01227 s)
Current Fault: 1314/SA1........................Tested (0.00539168 s)
Current Fault: 1314/SA0........................Tested (0.00538681 s)
Current Fault: 1313/SA1........................Tested (0.00506979 s)
Current Fault: 1313/SA0........................Tested (0.00503071 s)
Current Fault: 1334/SA1........................Tested (0.00464478 s)
Current Fault: 1334/SA0........................Tested (0.0079851 s)
Current Fault: 1322/SA1........................Tested (0.00497576 s)
Current Fault: 1322/SA0........................Tested (0.00493102 s)
Current Fault: 1267/SA1........................Tested (0.0121243 s)
Current Fault: 1267/SA0........................Tested (0.0121392 s)
Current Fault: 1352/SA1........................Tested (0.00539237 s)
Current Fault: 1352/SA0........................Tested (0.005435 s)
Current Fault: 1355/SA1........................Tested (0.00421908 s)
Current Fault: 1355/SA0........................Tested (0.00421999 s)
Current Fault: 1358/SA1........................Tested (0.0042754 s)
Current Fault: 1358/SA0........................Tested (0.00423363 s)
Current Fault: 1361/SA1........................Tested (0.00508584 s)
Current Fault: 1361/SA0........................Tested (0.0051281 s)
Current Fault: 1387/SA1........................Tested (0.00733276 s)
Current Fault: 1387/SA0........................Tested (0.00736421 s)
Current Fault: 1386/SA1........................Tested (0.00731458 s)
Current Fault: 1386/SA0........................Tested (0.00736201 s)
Current Fault: 1397/SA1........................Tested (0.00363777 s)
Current Fault: 1397/SA0........................Tested (0.0034891 s)
Current Fault: 1396/SA1........................Tested (0.00345103 s)
Current Fault: 1396/SA0........................Tested (0.0035499 s)
Current Fault: 1346/SA1........................Tested (0.00878333 s)
Current Fault: 1346/SA0........................Tested (0.00807559 s)
Current Fault: 1345/SA1........................Tested (0.00784109 s)
Current Fault: 1345/SA0........................Tested (0.00784301 s)
Current Fault: 1370/SA1........................Tested (0.0123269 s)
Current Fault: 1370/SA0........................Tested (0.0123127 s)
Current Fault: 1373/SA1........................Tested (0.00548038 s)
Current Fault: 1373/SA0........................Tested (0.0054668 s)
Current Fault: 1376/SA1........................Tested (0.0122296 s)
Current Fault: 1376/SA0........................Tested (0.0122463 s)
Current Fault: 1379/SA1........................Tested (0.00535139 s)
Current Fault: 1379/SA0........................Tested (0.00540115 s)
Current Fault: 1393/SA1........................Tested (0.00815362 s)
Current Fault: 1393/SA0........................Tested (0.00958779 s)
Current Fault: 1390/SA1........................Tested (0.011859 s)
Current Fault: 1390/SA0........................Tested (0.00738658 s)
Current Fault: 1367/SA1........................Tested (0.00546771 s)
Current Fault: 1367/SA0........................Tested (0.00551273 s)
Current Fault: 1364/SA1........................Tested (0.00507528 s)
Current Fault: 1364/SA0........................Tested (0.00527794 s)
Current Fault: 1399/SA1........................Tested (0.00347544 s)
Current Fault: 1399/SA0........................Tested (0.00345008 s)
Current Fault: 1398/SA1........................Tested (0.0034365 s)
Current Fault: 1398/SA0........................Tested (0.00343466 s)
Current Fault: 1348/SA1........................Tested (0.0134934 s)
Current Fault: 1348/SA0........................Tested (0.0135863 s)
Current Fault: 1349/SA1........................Tested (0.012051 s)
Current Fault: 1349/SA0........................Tested (0.0120462 s)
Current Fault: 1350/SA1........................Tested (0.0123471 s)
Current Fault: 1350/SA0........................Tested (0.0126985 s)
Current Fault: 1351/SA1........................Tested (0.0127406 s)
Current Fault: 1351/SA0........................Tested (0.0127167 s)
Current Fault: 1383/SA1........................Tested (0.00518004 s)
Current Fault: 1383/SA0........................Tested (0.00504026 s)
Current Fault: 1344/SA1........................Tested (0.0135899 s)
Current Fault: 1344/SA0........................Tested (0.0128931 s)
Current Fault: 1389/SA1........................Tested (0.0114236 s)
Current Fault: 1389/SA0........................Tested (0.0114662 s)
Current Fault: 1388/SA1........................Tested (0.0115248 s)
Current Fault: 1388/SA0........................Tested (0.0127284 s)
Current Fault: 1433/SA1........................Tested (0.00786413 s)
Current Fault: 1433/SA0........................Tested (0.00781531 s)
Current Fault: 1438/SA1........................Tested (0.0035785 s)
Current Fault: 1438/SA0........................Tested (0.00353837 s)
Current Fault: 1416/SA1........................Tested (0.0127072 s)
Current Fault: 1416/SA0........................Tested (0.0128848 s)
Current Fault: 1419/SA1........................Tested (0.00430514 s)
Current Fault: 1419/SA0........................Tested (0.00431512 s)
Current Fault: 1412/SA1........................Tested (0.00797772 s)
Current Fault: 1412/SA0........................Tested (0.00810116 s)
Current Fault: 1409/SA1........................Tested (0.0122911 s)
Current Fault: 1409/SA0........................Tested (0.0126987 s)
Current Fault: 1439/SA1........................Tested (0.00350318 s)
Current Fault: 1439/SA0........................Tested (0.00367675 s)
Current Fault: 1413/SA1........................Tested (0.00842058 s)
Current Fault: 1413/SA0........................Tested (0.00465653 s)
Current Fault: 1440/SA1........................Tested (0.0122099 s)
Current Fault: 1440/SA0........................Tested (0.0128176 s)
Current Fault: 1434/SA1........................Tested (0.01253 s)
Current Fault: 1434/SA0........................Tested (0.012171 s)
Current Fault: 1446/SA1........................Tested (0.00540183 s)
Current Fault: 1446/SA0........................Tested (0.00549185 s)
Current Fault: 1445/SA1........................Tested (0.00574835 s)
Current Fault: 1445/SA0........................Tested (0.00582109 s)
Current Fault: 1443/SA1........................Tested (0.00458795 s)
Current Fault: 1443/SA0........................Tested (0.00419946 s)
Current Fault: 1444/SA1........................Tested (0.00434479 s)
Current Fault: 1444/SA0........................Tested (0.00425332 s)
Current Fault: 1448/SA1........................Tested (0.00423995 s)
Current Fault: 1448/SA0........................Tested (0.00429021 s)
Current Fault: 1447/SA1........................Tested (0.00426304 s)
Current Fault: 1447/SA0........................Tested (0.00430847 s)
Current Fault: 1451/SA1........................Tested (0.00510874 s)
Current Fault: 1451/SA0........................Tested (0.00516766 s)
Current Fault: 1452/SA1........................Tested (0.00516836 s)
Current Fault: 1452/SA0........................Tested (0.00507098 s)
Current Fault: 1472/SA1........................Tested (0.00749515 s)
Current Fault: 1472/SA0........................Tested (0.00822956 s)
Current Fault: 1484/SA1........................Tested (0.00344202 s)
Current Fault: 1484/SA0........................Tested (0.00350607 s)
Current Fault: 1464/SA1........................Tested (0.00828934 s)
Current Fault: 1464/SA0........................Tested (0.00841814 s)
Current Fault: 1468/SA1........................Tested (0.0138347 s)
Current Fault: 1468/SA0........................Tested (0.0133918 s)
Current Fault: 1469/SA1........................Tested (0.0123943 s)
Current Fault: 1469/SA0........................Tested (0.0128251 s)
Current Fault: 1457/SA1........................Tested (0.00610603 s)
Current Fault: 1457/SA0........................Tested (0.0054772 s)
Current Fault: 1458/SA1........................Tested (0.00550873 s)
Current Fault: 1458/SA0........................Tested (0.00552723 s)
Current Fault: 1470/SA1........................Tested (0.0122855 s)
Current Fault: 1470/SA0........................Tested (0.0122954 s)
Current Fault: 1471/SA1........................Tested (0.0128271 s)
Current Fault: 1471/SA0........................Tested (0.0130478 s)
Current Fault: 1459/SA1........................Tested (0.00549792 s)
Current Fault: 1459/SA0........................Tested (0.00550239 s)
Current Fault: 1460/SA1........................Tested (0.0060773 s)
Current Fault: 1460/SA0........................Tested (0.00637368 s)
Current Fault: 1463/SA1........................Tested (0.00861361 s)
Current Fault: 1463/SA0........................Tested (0.00857689 s)
Current Fault: 1462/SA1........................Tested (0.00869132 s)
Current Fault: 1462/SA0........................Tested (0.00797584 s)
Current Fault: 1475/SA1........................Tested (0.00739848 s)
Current Fault: 1475/SA0........................Tested (0.0114811 s)
Current Fault: 1476/SA1........................Tested (0.0115729 s)
Current Fault: 1476/SA0........................Tested (0.0075599 s)
Current Fault: 1453/SA1........................Tested (0.00647827 s)
Current Fault: 1453/SA0........................Tested (0.00593806 s)
Current Fault: 1454/SA1........................Tested (0.00597485 s)
Current Fault: 1454/SA0........................Tested (0.0057752 s)
Current Fault: 1455/SA1........................Tested (0.00523163 s)
Current Fault: 1455/SA0........................Tested (0.00512121 s)
Current Fault: 1456/SA1........................Tested (0.00506391 s)
Current Fault: 1456/SA0........................Tested (0.00502284 s)
Current Fault: 1481/SA1........................Tested (0.00343612 s)
Current Fault: 1481/SA0........................Tested (0.00349214 s)
Current Fault: 1461/SA1........................Tested (0.00495474 s)
Current Fault: 1461/SA0........................Tested (0.00497807 s)
Current Fault: 1478/SA1........................Tested (0.0113859 s)
Current Fault: 1478/SA0........................Tested (0.0113985 s)
Current Fault: 1488/SA1........................Tested (0.0056096 s)
Current Fault: 1488/SA0........................Tested (0.00539859 s)
Current Fault: 1487/SA1........................Tested (0.00433894 s)
Current Fault: 1487/SA0........................Tested (0.00424023 s)
Current Fault: 1489/SA1........................Tested (0.0042291 s)
Current Fault: 1489/SA0........................Tested (0.00428396 s)
Current Fault: 1492/SA1........................Tested (0.00503148 s)
Current Fault: 1492/SA0........................Tested (0.00502645 s)
Current Fault: 1491/SA1........................Tested (0.0121515 s)
Current Fault: 1491/SA0........................Tested (0.0121259 s)
Current Fault: 1490/SA1........................Tested (0.00424262 s)
Current Fault: 1490/SA0........................Tested (0.00421302 s)
Current Fault: 1510/SA1........................Tested (0.00812734 s)
Current Fault: 1510/SA0........................Tested (0.00882016 s)
Current Fault: 1500/SA1........................Tested (0.0127818 s)
Current Fault: 1500/SA0........................Tested (0.0129262 s)
Current Fault: 1495/SA1........................Tested (0.00543898 s)
Current Fault: 1495/SA0........................Tested (0.00542514 s)
Current Fault: 1501/SA1........................Tested (0.0123921 s)
Current Fault: 1501/SA0........................Tested (0.0122778 s)
Current Fault: 1496/SA1........................Tested (0.00581534 s)
Current Fault: 1496/SA0........................Tested (0.00547244 s)
Current Fault: 1498/SA1........................Tested (0.00862311 s)
Current Fault: 1498/SA0........................Tested (0.00910644 s)
Current Fault: 1504/SA1........................Tested (0.0117163 s)
Current Fault: 1504/SA0........................Tested (0.00763997 s)
Current Fault: 1493/SA1........................Tested (0.00547505 s)
Current Fault: 1493/SA0........................Tested (0.00561431 s)
Current Fault: 1494/SA1........................Tested (0.00514486 s)
Current Fault: 1494/SA0........................Tested (0.00503085 s)
Current Fault: 1499/SA1........................Tested (0.012509 s)
Current Fault: 1499/SA0........................Tested (0.0123369 s)
Current Fault: 1514/SA1........................Tested (0.00550647 s)
Current Fault: 1514/SA0........................Tested (0.00553401 s)
Current Fault: 1513/SA1........................Tested (0.00422851 s)
Current Fault: 1513/SA0........................Tested (0.00424056 s)
Current Fault: 1517/SA1........................Tested (0.00431606 s)
Current Fault: 1517/SA0........................Tested (0.00424726 s)
Current Fault: 1520/SA1........................Tested (0.00515187 s)
Current Fault: 1520/SA0........................Tested (0.00521683 s)
Current Fault: 1528/SA1........................Tested (0.0113291 s)
Current Fault: 1528/SA0........................Tested (0.0101281 s)
Current Fault: 1532/SA1........................Tested (0.00353599 s)
Current Fault: 1532/SA0........................Tested (0.00349298 s)
Current Fault: 1537/SA1........................Tested (0.0124021 s)
Current Fault: 1537/SA0........................Tested (0.0123423 s)
Current Fault: 1526/SA1........................Tested (0.00547784 s)
Current Fault: 1526/SA0........................Tested (0.00543779 s)
Current Fault: 1534/SA1........................Tested (0.0123096 s)
Current Fault: 1534/SA0........................Tested (0.0123115 s)
Current Fault: 1527/SA1........................Tested (0.0055982 s)
Current Fault: 1527/SA0........................Tested (0.00550353 s)
Current Fault: 1529/SA1........................Tested (0.00794827 s)
Current Fault: 1529/SA0........................Tested (0.00796295 s)
Current Fault: 1540/SA1........................Tested (0.00755642 s)
Current Fault: 1540/SA0........................Tested (0.0117635 s)
Current Fault: 1521/SA1........................Tested (0.00549005 s)
Current Fault: 1521/SA0........................Tested (0.00551325 s)
Current Fault: 1522/SA1........................Tested (0.00508528 s)
Current Fault: 1522/SA0........................Tested (0.00506853 s)
Current Fault: 1531/SA1........................Tested (0.00347488 s)
Current Fault: 1531/SA0........................Tested (0.00348462 s)
Current Fault: 1530/SA1........................Tested (0.0118592 s)
Current Fault: 1530/SA0........................Tested (0.0115805 s)
Current Fault: 1546/SA1........................Tested (0.00423779 s)
Current Fault: 1546/SA0........................Tested (0.00439273 s)
Current Fault: 1561/SA1........................Tested (0.00519219 s)
Current Fault: 1561/SA0........................Tested (0.00511961 s)
Current Fault: 1568/SA1........................Tested (0.00349996 s)
Current Fault: 1568/SA0........................Tested (0.0034274 s)
Current Fault: 1569/SA1........................Tested (0.00797041 s)
Current Fault: 1569/SA0........................Tested (0.0079017 s)
Current Fault: 1557/SA1........................Tested (0.00546482 s)
Current Fault: 1557/SA0........................Tested (0.00542329 s)
Current Fault: 1571/SA1........................Tested (0.00551617 s)
Current Fault: 1571/SA0........................Tested (0.00555457 s)
Current Fault: 1576/SA1........................Tested (0.00789966 s)
Current Fault: 1576/SA0........................Tested (0.00789037 s)
Current Fault: 1554/SA1........................Tested (0.00546041 s)
Current Fault: 1554/SA0........................Tested (0.00546486 s)
Current Fault: 1567/SA1........................Tested (0.00344018 s)
Current Fault: 1567/SA0........................Tested (0.00341945 s)
Current Fault: 1612/SA1........................Tested (0.00542553 s)
Current Fault: 1612/SA0........................Tested (0.0053886 s)
Current Fault: 1615/SA1........................Tested (0.0123411 s)
Current Fault: 1615/SA0........................Tested (0.012492 s)
Current Fault: 1603/SA1........................Tested (0.00432655 s)
Current Fault: 1603/SA0........................Tested (0.00431641 s)
Current Fault: 1600/SA1........................Tested (0.0130692 s)
Current Fault: 1600/SA0........................Tested (0.0124291 s)
Current Fault: 1593/SA1........................Tested (0.0125694 s)
Current Fault: 1593/SA0........................Tested (0.0125788 s)
Current Fault: 1591/SA1........................Tested (0.0124577 s)
Current Fault: 1591/SA0........................Tested (0.0125029 s)
Current Fault: 1594/SA1........................Tested (0.0114593 s)
Current Fault: 1594/SA0........................Tested (0.00740252 s)
Current Fault: 1595/SA1........................Tested (0.0117915 s)
Current Fault: 1595/SA0........................Tested (0.00756635 s)
Current Fault: 1588/SA1........................Tested (0.00520128 s)
Current Fault: 1588/SA0........................Tested (0.0051627 s)
Current Fault: 1609/SA1........................Tested (0.0123864 s)
Current Fault: 1609/SA0........................Tested (0.0126932 s)
Current Fault: 1606/SA1........................Tested (0.00616558 s)
Current Fault: 1606/SA0........................Tested (0.00596924 s)
Current Fault: 1596/SA1........................Tested (0.00354732 s)
Current Fault: 1596/SA0........................Tested (0.00343741 s)
Current Fault: 1651/SA1........................Tested (0.00438276 s)
Current Fault: 1651/SA0........................Tested (0.00435219 s)
Current Fault: 1647/SA1........................Tested (0.0115848 s)
Current Fault: 1647/SA0........................Tested (0.0119921 s)
Current Fault: 1640/SA1........................Tested (0.00515354 s)
Current Fault: 1640/SA0........................Tested (0.00513782 s)
Current Fault: 1643/SA1........................Tested (0.0131221 s)
Current Fault: 1643/SA0........................Tested (0.0146806 s)
Current Fault: 1620/SA1........................Tested (0.00549148 s)
Current Fault: 1620/SA0........................Tested (0.0054361 s)
Current Fault: 1664/SA1........................Tested (0.0123775 s)
Current Fault: 1664/SA0........................Tested (0.0129199 s)
Current Fault: 1661/SA1........................Tested (0.00514152 s)
Current Fault: 1661/SA0........................Tested (0.00514225 s)
Current Fault: 1635/SA1........................Tested (0.00540341 s)
Current Fault: 1635/SA0........................Tested (0.00538666 s)
Current Fault: 1638/SA1........................Tested (0.00810268 s)
Current Fault: 1638/SA0........................Tested (0.00807119 s)
Current Fault: 1639/SA1........................Tested (0.00788843 s)
Current Fault: 1639/SA0........................Tested (0.00790273 s)
Current Fault: 1636/SA1........................Tested (0.00744378 s)
Current Fault: 1636/SA0........................Tested (0.00745514 s)
Current Fault: 1623/SA1........................Tested (0.00561142 s)
Current Fault: 1623/SA0........................Tested (0.00559034 s)
Current Fault: 1658/SA1........................Tested (0.0123953 s)
Current Fault: 1658/SA0........................Tested (0.0123589 s)
