Reading benchmark file: ./data/s38584.bench
Benchmark Name: s38584.1
INPUT: 1464
NOT: 7805
AND: 5516
NAND: 2126
OR: 2621
NOR: 1185
DFF: 1426
STEM: 17715
Total Gates: 39858


Starting ATPG using PODEM ...
Current Fault: g16582/SA1......................Tested (0.316358 s)
Current Fault: g16582/SA0......................Tested (0.453564 s)
Current Fault: g11350/SA1......................Tested (0.990851 s)
Current Fault: g11350/SA0......................Tested (0.858518 s)
Current Fault: g19530/SA1......................Tested (0.418111 s)
Current Fault: g19530/SA0......................Tested (0.3172 s)
Current Fault: g15969/SA1......................Tested (0.375975 s)
Current Fault: g15969/SA0......................Tested (0.455082 s)
Current Fault: g16097/SA1......................Tested (0.406401 s)
Current Fault: g16097/SA0......................Tested (0.107168 s)
Current Fault: g17309/SA1......................Tested (0.167142 s)
Current Fault: g17309/SA0......................Tested (0.353196 s)
Current Fault: g19274/SA1......................Tested (0.127568 s)
Current Fault: g19274/SA0......................Tested (0.229144 s)
Current Fault: g19336/SA1......................Tested (0.126981 s)
Current Fault: g19336/SA0......................Tested (0.198337 s)
Current Fault: g19356/SA1......................Tested (0.125371 s)
Current Fault: g19356/SA0......................Tested (0.208553 s)
Current Fault: g16027/SA1......................Tested (0.166553 s)
Current Fault: g16027/SA0......................Tested (0.342299 s)
Current Fault: g16290/SA1......................Tested (0.413844 s)
Current Fault: g16290/SA0......................Tested (0.438236 s)
Current Fault: g15738/SA1......................Tested (0.23264 s)
Current Fault: g15738/SA0......................Tested (0.209426 s)
Current Fault: g16066/SA1......................Tested (0.194459 s)
Current Fault: g16066/SA0......................Tested (0.356011 s)
Current Fault: g15747/SA1......................Tested (0.423155 s)
Current Fault: g15747/SA0......................Tested (0.518251 s)
Current Fault: g17692/SA1......................Tested (0.18594 s)
Current Fault: g17692/SA0......................Tested (0.108743 s)
Current Fault: g15739/SA1......................Tested (0.205235 s)
Current Fault: g15739/SA0......................Tested (0.294273 s)
Current Fault: g17654/SA1......................Tested (0.152198 s)
Current Fault: g17654/SA0......................Tested (0.122835 s)
Current Fault: g20733/SA1......................Tested (0.151872 s)
Current Fault: g20733/SA0......................Tested (0.112524 s)
Current Fault: g17735/SA1......................Tested (0.145639 s)
Current Fault: g17735/SA0......................Tested (0.192 s)
Current Fault: g16802/SA1......................Tested (0.177059 s)
Current Fault: g16802/SA0......................Tested (0.132985 s)
Current Fault: g17498/SA1......................Tested (0.159601 s)
Current Fault: g17498/SA0......................Tested (0.219577 s)
Current Fault: g16592/SA1......................Tested (0.158221 s)
Current Fault: g16592/SA0......................Tested (0.131578 s)
Current Fault: g17431/SA1......................Tested (0.0539637 s)
Current Fault: g17431/SA0......................Tested (0.0677995 s)
Current Fault: g17776/SA1......................Tested (0.179958 s)
Current Fault: g17776/SA0......................Tested (0.253108 s)
Current Fault: g16870/SA1......................Tested (0.156889 s)
Current Fault: g16870/SA0......................Tested (0.116509 s)
Current Fault: g17652/SA1......................Tested (0.155653 s)
Current Fault: g17652/SA0......................Tested (0.274606 s)
Current Fault: g16707/SA1......................Tested (0.210024 s)
Current Fault: g16707/SA0......................Tested (0.193444 s)
Current Fault: g17144/SA1......................Tested (0.258817 s)
Current Fault: g17144/SA0......................Tested (0.300715 s)
Current Fault: g16208/SA1......................Tested (0.206876 s)
Current Fault: g16208/SA0......................Tested (0.158478 s)
Current Fault: g16814/SA1......................Tested (0.183701 s)
Current Fault: g16814/SA0......................Tested (0.251171 s)
Current Fault: g15967/SA1......................Tested (0.219247 s)
Current Fault: g15967/SA0......................Tested (0.236192 s)
Current Fault: g20870/SA1......................Tested (0.296091 s)
Current Fault: g20870/SA0......................Tested (0.188352 s)
Current Fault: g17119/SA1......................Tested (0.299776 s)
Current Fault: g17119/SA0......................Tested (0.217887 s)
Current Fault: g18061/SA1......................Tested (0.259524 s)
Current Fault: g18061/SA0......................Tested (0.327956 s)
Current Fault: g17496/SA1......................Tested (0.257543 s)
Current Fault: g17496/SA0......................Tested (0.36656 s)
Current Fault: g16590/SA1......................Tested (0.230409 s)
Current Fault: g16590/SA0......................Tested (0.174126 s)
Current Fault: g17472/SA1......................Tested (0.215308 s)
Current Fault: g17472/SA0......................Tested (0.378815 s)
Current Fault: g16531/SA1......................Tested (0.232525 s)
Current Fault: g16531/SA0......................Tested (0.152909 s)
Current Fault: g16758/SA1......................Tested (0.15308 s)
Current Fault: g16758/SA0......................Tested (0.144679 s)
Current Fault: g17707/SA1......................Tested (0.219178 s)
Current Fault: g17707/SA0......................Tested (0.305 s)
Current Fault: g12301/SA1......................Tested (0.464967 s)
Current Fault: g12301/SA0......................Tested (0.594418 s)
Current Fault: g19597/SA1......................Tested (0.252765 s)
Current Fault: g19597/SA0......................Tested (0.323745 s)
Current Fault: g19369/SA1......................Tested (0.215132 s)
Current Fault: g19369/SA0......................Tested (0.333573 s)
Current Fault: g19611/SA1......................Tested (0.29203 s)
Current Fault: g19611/SA0......................Tested (0.161878 s)
Current Fault: g19694/SA1......................Tested (0.5512 s)
Current Fault: g19694/SA0......................Tested (0.586753 s)
Current Fault: g19903/SA1......................Tested (0.213528 s)
Current Fault: g19903/SA0......................Tested (0.119436 s)
Current Fault: g17429/SA1......................Tested (0.0447451 s)
Current Fault: g17429/SA0......................Tested (0.0871224 s)
Current Fault: g17505/SA1......................Tested (0.165136 s)
Current Fault: g17505/SA0......................Tested (0.209831 s)
Current Fault: g16598/SA1......................Tested (0.17974 s)
Current Fault: g16598/SA0......................Tested (0.148234 s)
Current Fault: g17758/SA1......................Tested (0.246402 s)
Current Fault: g17758/SA0......................Tested (0.342544 s)
Current Fault: g16842/SA1......................Tested (0.180533 s)
Current Fault: g16842/SA0......................Tested (0.11557 s)
Current Fault: I18160/SA1......................Tested (0.0422444 s)
Current Fault: I18160/SA0......................Tested (0.0440676 s)
Current Fault: g11389/SA1......................Tested (0.509715 s)
Current Fault: g11389/SA0......................Tested (0.808418 s)
Current Fault: g20675/SA1......................Tested (0.216834 s)
Current Fault: g20675/SA0......................Tested (0.174571 s)
Current Fault: g15708/SA1......................Tested (0.141457 s)
Current Fault: g15708/SA0......................Tested (0.0774096 s)
Current Fault: g15702/SA1......................Tested (0.120703 s)
Current Fault: g15702/SA0......................Tested (0.329504 s)
Current Fault: g17145/SA1......................Tested (0.105563 s)
Current Fault: g17145/SA0......................Tested (0.117949 s)
Current Fault: g17133/SA1......................Tested (0.122917 s)
Current Fault: g17133/SA0......................Tested (0.121958 s)
Current Fault: g20202/SA1......................Tested (0.124102 s)
Current Fault: g20202/SA0......................Tested (0.115569 s)
Current Fault: g10521/SA1......................Tested (0.253988 s)
Current Fault: g10521/SA0......................Tested (0.249118 s)
Current Fault: g16072/SA1......................Tested (0.14633 s)
Current Fault: g16072/SA0......................Tested (0.397295 s)
Current Fault: g16311/SA1......................Tested (0.383996 s)
Current Fault: g16311/SA0......................Tested (0.497188 s)
Current Fault: g15749/SA1......................Tested (0.257261 s)
Current Fault: g15749/SA0......................Tested (0.144349 s)
Current Fault: g16803/SA1......................Tested (0.2421 s)
Current Fault: g16803/SA0......................Tested (0.193155 s)
Current Fault: g17737/SA1......................Tested (0.22778 s)
Current Fault: g17737/SA0......................Tested (0.305444 s)
Current Fault: g17503/SA1......................Tested (0.261901 s)
Current Fault: g17503/SA0......................Tested (0.431628 s)
Current Fault: g16596/SA1......................Tested (0.193387 s)
Current Fault: g16596/SA0......................Tested (0.197564 s)
Current Fault: g16537/SA1......................Tested (0.248381 s)
Current Fault: g16537/SA0......................Tested (0.19271 s)
Current Fault: g17479/SA1......................Tested (0.224446 s)
Current Fault: g17479/SA0......................Tested (0.35345 s)
Current Fault: g17524/SA1......................Tested (0.210847 s)
Current Fault: g17524/SA0......................Tested (0.362668 s)
Current Fault: g16614/SA1......................Tested (0.187719 s)
Current Fault: g16614/SA0......................Tested (0.165881 s)
Current Fault: g14753/SA1......................Tested (0.306312 s)
Current Fault: g14753/SA0......................Tested (0.18615 s)
Current Fault: g14424/SA1......................Tested (0.289921 s)
Current Fault: g14424/SA0......................Tested (0.179595 s)
Current Fault: g17583/SA1......................Tested (0.233107 s)
Current Fault: g17583/SA0......................Tested (0.3763 s)
Current Fault: g16637/SA1......................Tested (0.223772 s)
Current Fault: g16637/SA0......................Tested (0.138198 s)
Current Fault: g17681/SA1......................Tested (0.15981 s)
Current Fault: g17681/SA0......................Tested (0.217245 s)
Current Fault: g16734/SA1......................Tested (0.217406 s)
Current Fault: g16734/SA0......................Tested (0.125634 s)
Current Fault: g17645/SA1......................Tested (0.25898 s)
Current Fault: g17645/SA0......................Tested (0.300272 s)
Current Fault: g16704/SA1......................Tested (0.14992 s)
Current Fault: g16704/SA0......................Tested (0.213123 s)
Current Fault: g17606/SA1......................Tested (0.213233 s)
Current Fault: g17606/SA0......................Tested (0.36508 s)
Current Fault: g16670/SA1......................Tested (0.294242 s)
Current Fault: g16670/SA0......................Tested (0.21302 s)
Current Fault: g17502/SA1......................Tested (0.214804 s)
Current Fault: g17502/SA0......................Tested (0.356543 s)
Current Fault: g16595/SA1......................Tested (0.269406 s)
Current Fault: g16595/SA0......................Tested (0.156032 s)
Current Fault: g16636/SA1......................Tested (0.162548 s)
Current Fault: g16636/SA0......................Tested (0.107139 s)
Current Fault: g17582/SA1......................Tested (0.133277 s)
Current Fault: g17582/SA0......................Tested (0.207241 s)
Current Fault: g17478/SA1......................Tested (0.143336 s)
Current Fault: g17478/SA0......................Tested (0.231278 s)
Current Fault: g16536/SA1......................Tested (0.192481 s)
Current Fault: g16536/SA0......................Tested (0.137204 s)
Current Fault: g17523/SA1......................Tested (0.198619 s)
Current Fault: g17523/SA0......................Tested (0.287297 s)
Current Fault: g16613/SA1......................Tested (0.196987 s)
Current Fault: g16613/SA0......................Tested (0.137151 s)
Current Fault: g21269/SA1......................Tested (0.704249 s)
Current Fault: g21269/SA0......................Tested (0.85804 s)
Current Fault: g12968/SA1......................Tested (0.211577 s)
Current Fault: g12968/SA0......................Tested (0.143416 s)
Current Fault: g14207/SA1......................Tested (0.149839 s)
Current Fault: g14207/SA0......................Tested (0.195402 s)
Current Fault: g13016/SA1......................Tested (0.213282 s)
Current Fault: g13016/SA0......................Tested (0.108068 s)
Current Fault: g14257/SA1......................Tested (0.111152 s)
Current Fault: g14257/SA0......................Tested (0.104795 s)
Current Fault: g14222/SA1......................Tested (0.111495 s)
Current Fault: g14222/SA0......................Tested (0.113653 s)
Current Fault: g12997/SA1......................Tested (0.169193 s)
Current Fault: g12997/SA0......................Tested (0.154958 s)
Current Fault: g14185/SA1......................Tested (0.126769 s)
Current Fault: g14185/SA0......................Tested (0.130769 s)
Current Fault: g12940/SA1......................Tested (0.193013 s)
Current Fault: g12940/SA0......................Tested (0.176964 s)
Current Fault: g16773/SA1......................Tested (0.266208 s)
Current Fault: g16773/SA0......................Tested (0.240617 s)
Current Fault: g15913/SA1......................Tested (0.145085 s)
Current Fault: g15913/SA0......................Tested (0.106148 s)
Current Fault: g15823/SA1......................Tested (0.158884 s)
Current Fault: g15823/SA0......................Tested (0.116317 s)
Current Fault: g16608/SA1......................Tested (0.160273 s)
Current Fault: g16608/SA0......................Tested (0.21279 s)
Current Fault: g15810/SA1......................Tested (0.193162 s)
Current Fault: g15810/SA0......................Tested (0.150755 s)
Current Fault: g16529/SA1......................Tested (0.193838 s)
Current Fault: g16529/SA0......................Tested (0.256849 s)
Current Fault: g16589/SA1......................Tested (0.149366 s)
Current Fault: g16589/SA0......................Tested (0.234139 s)
Current Fault: g15818/SA1......................Tested (0.146487 s)
Current Fault: g15818/SA0......................Tested (0.116457 s)
Current Fault: g16607/SA1......................Tested (0.183818 s)
Current Fault: g16607/SA0......................Tested (0.297228 s)
Current Fault: g15822/SA1......................Tested (0.199235 s)
Current Fault: g15822/SA0......................Tested (0.144598 s)
Current Fault: g16588/SA1......................Tested (0.192784 s)
Current Fault: g16588/SA0......................Tested (0.295034 s)
Current Fault: g15817/SA1......................Tested (0.19035 s)
Current Fault: g15817/SA0......................Tested (0.152837 s)
Current Fault: g16629/SA1......................Tested (0.191704 s)
Current Fault: g16629/SA0......................Tested (0.290565 s)
Current Fault: g15839/SA1......................Tested (0.201171 s)
Current Fault: g15839/SA0......................Tested (0.155451 s)
Current Fault: g15809/SA1......................Tested (0.212762 s)
Current Fault: g15809/SA0......................Tested (0.139816 s)
Current Fault: g16528/SA1......................Tested (0.196949 s)
Current Fault: g16528/SA0......................Tested (0.292223 s)
Current Fault: g16725/SA1......................Tested (0.200736 s)
Current Fault: g16725/SA0......................Tested (0.275681 s)
Current Fault: g15875/SA1......................Tested (0.2025 s)
Current Fault: g15875/SA0......................Tested (0.150107 s)
Current Fault: g15840/SA1......................Tested (0.182679 s)
Current Fault: g15840/SA0......................Tested (0.110395 s)
Current Fault: g16630/SA1......................Tested (0.14376 s)
Current Fault: g16630/SA0......................Tested (0.232643 s)
Current Fault: g16658/SA1......................Tested (0.146938 s)
Current Fault: g16658/SA0......................Tested (0.242845 s)
Current Fault: g15851/SA1......................Tested (0.187261 s)
Current Fault: g15851/SA0......................Tested (0.15772 s)
Current Fault: g16692/SA1......................Tested (0.205821 s)
Current Fault: g16692/SA0......................Tested (0.351616 s)
Current Fault: g15861/SA1......................Tested (0.170135 s)
Current Fault: g15861/SA0......................Tested (0.116963 s)
Current Fault: I18633/SA1......................Tested (0.379552 s)
Current Fault: I18633/SA0......................Tested (0.326361 s)
Current Fault: g19644/SA1......................Tested (0.704661 s)
Current Fault: g19644/SA0......................Tested (0.5649 s)
Current Fault: g19576/SA1......................Tested (0.108409 s)
Current Fault: g19576/SA0......................Tested (0.108568 s)
Current Fault: g19475/SA1......................Tested (0.118046 s)
Current Fault: g19475/SA0......................Tested (0.113546 s)
Current Fault: g19488/SA1......................Tested (0.130423 s)
Current Fault: g19488/SA0......................Tested (0.234618 s)
Current Fault: g19501/SA1......................Tested (0.183985 s)
Current Fault: g19501/SA0......................Tested (0.16086 s)
Current Fault: g19467/SA1......................Tested (0.157731 s)
Current Fault: g19467/SA0......................Tested (0.185101 s)
Current Fault: g19595/SA1......................Tested (0.195843 s)
Current Fault: g19595/SA0......................Tested (0.191259 s)
Current Fault: g19557/SA1......................Tested (0.167071 s)
Current Fault: g19557/SA0......................Tested (0.177899 s)
Current Fault: g19522/SA1......................Tested (0.202357 s)
Current Fault: g19522/SA0......................Tested (0.194737 s)
Current Fault: g15805/SA1......................Tested (0.308855 s)
Current Fault: g15805/SA0......................Tested (0.248603 s)
Current Fault: g16523/SA1......................Tested (0.337897 s)
Current Fault: g16523/SA0......................Tested (0.481422 s)
Current Fault: g16716/SA1......................Tested (0.289046 s)
Current Fault: g16716/SA0......................Tested (0.432544 s)
Current Fault: g15870/SA1......................Tested (0.269756 s)
Current Fault: g15870/SA0......................Tested (0.205467 s)
Current Fault: g16473/SA1......................Tested (0.222593 s)
Current Fault: g16473/SA0......................Tested (0.237653 s)
Current Fault: g15784/SA1......................Tested (0.214555 s)
Current Fault: g15784/SA0......................Tested (0.1528 s)
Current Fault: g16510/SA1......................Tested (0.225489 s)
Current Fault: g16510/SA0......................Tested (0.301022 s)
Current Fault: g15794/SA1......................Tested (0.243355 s)
Current Fault: g15794/SA0......................Tested (0.200798 s)
Current Fault: g16602/SA1......................Tested (0.247783 s)
Current Fault: g16602/SA0......................Tested (0.267897 s)
Current Fault: g15819/SA1......................Tested (0.166352 s)
Current Fault: g15819/SA0......................Tested (0.116165 s)
Current Fault: g16623/SA1......................Tested (0.204872 s)
Current Fault: g16623/SA0......................Tested (0.257607 s)
Current Fault: g15837/SA1......................Tested (0.154837 s)
Current Fault: g15837/SA0......................Tested (0.111213 s)
Current Fault: g15848/SA1......................Tested (0.153145 s)
Current Fault: g15848/SA0......................Tested (0.137107 s)
Current Fault: g16652/SA1......................Tested (0.16275 s)
Current Fault: g16652/SA0......................Tested (0.238526 s)
Current Fault: g16583/SA1......................Tested (0.164028 s)
Current Fault: g16583/SA0......................Tested (0.230257 s)
Current Fault: g15813/SA1......................Tested (0.18117 s)
Current Fault: g15813/SA0......................Tested (0.152812 s)
Current Fault: g14359/SA1......................Tested (0.0531505 s)
Current Fault: g14359/SA0......................Tested (0.05354 s)
Current Fault: g21352/SA1......................Tested (0.12128 s)
Current Fault: g21352/SA0......................Tested (0.129793 s)
Current Fault: g15935/SA1......................Tested (0.15611 s)
Current Fault: g15935/SA0......................Tested (0.200264 s)
Current Fault: g13024/SA1......................Tested (0.207135 s)
Current Fault: g13024/SA0......................Tested (0.116826 s)
Current Fault: g12998/SA1......................Tested (0.192922 s)
Current Fault: g12998/SA0......................Tested (0.123574 s)
Current Fault: I18205/SA1......................Tested (0.0832727 s)
Current Fault: I18205/SA0......................Tested (0.0437071 s)
Current Fault: g21163/SA1......................Tested (0.566021 s)
Current Fault: g21163/SA0......................Tested (0.340739 s)
Current Fault: g20887/SA1......................Tested (0.707635 s)
Current Fault: g20887/SA0......................Tested (0.608005 s)
Current Fault: g21024/SA1......................Tested (0.86755 s)
Current Fault: g21024/SA0......................Tested (0.367503 s)
Current Fault: g20751/SA1......................Tested (0.624287 s)
Current Fault: g20751/SA0......................Tested (0.385845 s)
Current Fault: g19997/SA1......................Tested (0.448586 s)
Current Fault: g19997/SA0......................Tested (0.541381 s)
Current Fault: g17420/SA1......................Tested (0.368216 s)
Current Fault: g17420/SA0......................Tested (0.524365 s)
Current Fault: g17590/SA1......................Tested (0.0623115 s)
Current Fault: g17590/SA0......................Tested (0.0693244 s)
Current Fault: g20217/SA1......................Tested (0.133596 s)
Current Fault: g20217/SA0......................Tested (0.124427 s)
Current Fault: g20108/SA1......................Tested (0.155621 s)
Current Fault: g20108/SA0......................Tested (0.162872 s)
Current Fault: g20093/SA1......................Tested (0.176485 s)
Current Fault: g20093/SA0......................Tested (0.279051 s)
Current Fault: I18536/SA1......................Tested (0.276649 s)
Current Fault: I18536/SA0......................Tested (0.284264 s)
Current Fault: g13045/SA1......................Tested (0.261369 s)
Current Fault: g13045/SA0......................Tested (0.19238 s)
Current Fault: g13033/SA1......................Tested (0.26654 s)
Current Fault: g13033/SA0......................Tested (0.19186 s)
Current Fault: g13007/SA1......................Tested (0.646874 s)
Current Fault: g13007/SA0......................Tested (0.441519 s)
Current Fault: g13015/SA1......................Tested (0.435814 s)
Current Fault: g13015/SA0......................Tested (0.379496 s)
Current Fault: g19951/SA1......................Tested (0.267331 s)
Current Fault: g19951/SA0......................Tested (0.381981 s)
Current Fault: I19802/SA1......................Tested (0.171467 s)
Current Fault: I19802/SA0......................Tested (0.246754 s)
Current Fault: g19880/SA1......................Tested (0.365631 s)
Current Fault: g19880/SA0......................Tested (0.421178 s)
Current Fault: g20172/SA1......................Tested (0.385177 s)
Current Fault: g20172/SA0......................Tested (0.474301 s)
Current Fault: g21011/SA1......................Tested (0.180459 s)
Current Fault: g21011/SA0......................Tested (0.131304 s)
Current Fault: g17521/SA1......................Tested (0.167611 s)
Current Fault: g17521/SA0......................Tested (0.302511 s)
Current Fault: g16611/SA1......................Tested (0.154804 s)
Current Fault: g16611/SA0......................Tested (0.101102 s)
Current Fault: g15344/SA1......................Tested (0.140683 s)
Current Fault: g15344/SA0......................Tested (0.183465 s)
Current Fault: g17134/SA1......................Tested (0.215219 s)
Current Fault: g17134/SA0......................Tested (0.139323 s)
Current Fault: g16760/SA1......................Tested (0.152519 s)
Current Fault: g16760/SA0......................Tested (0.115836 s)
Current Fault: g17710/SA1......................Tested (0.166436 s)
Current Fault: g17710/SA0......................Tested (0.227156 s)
Current Fault: g17476/SA1......................Tested (0.189997 s)
Current Fault: g17476/SA0......................Tested (0.314281 s)
Current Fault: g16534/SA1......................Tested (0.208335 s)
Current Fault: g16534/SA0......................Tested (0.149777 s)
Current Fault: g20027/SA1......................Tested (0.286415 s)
Current Fault: g20027/SA0......................Tested (0.421666 s)
Current Fault: g17774/SA1......................Tested (0.215713 s)
Current Fault: g17774/SA0......................Tested (0.285911 s)
Current Fault: g16869/SA1......................Tested (0.232126 s)
Current Fault: g16869/SA0......................Tested (0.141411 s)
Current Fault: g16617/SA1......................Tested (0.218795 s)
Current Fault: g16617/SA0......................Tested (0.178703 s)
Current Fault: g17528/SA1......................Tested (0.208589 s)
Current Fault: g17528/SA0......................Tested (0.213748 s)
Current Fault: g17585/SA1......................Tested (0.134357 s)
Current Fault: g17585/SA0......................Tested (0.219594 s)
Current Fault: g16639/SA1......................Tested (0.155301 s)
Current Fault: g16639/SA0......................Tested (0.121662 s)
Current Fault: g15562/SA1......................Tested (0.159149 s)
Current Fault: g15562/SA0......................Tested (0.17216 s)
Current Fault: g17153/SA1......................Tested (0.139646 s)
Current Fault: g17153/SA0......................Tested (0.117097 s)
Current Fault: g17610/SA1......................Tested (0.159329 s)
Current Fault: g17610/SA0......................Tested (0.240271 s)
Current Fault: g16672/SA1......................Tested (0.156363 s)
Current Fault: g16672/SA0......................Tested (0.101523 s)
Current Fault: g17718/SA1......................Tested (0.140324 s)
Current Fault: g17718/SA0......................Tested (0.244938 s)
Current Fault: g16764/SA1......................Tested (0.160928 s)
Current Fault: g16764/SA0......................Tested (0.116095 s)
Current Fault: g17684/SA1......................Tested (0.153088 s)
Current Fault: g17684/SA0......................Tested (0.207105 s)
Current Fault: g16736/SA1......................Tested (0.149587 s)
Current Fault: g16736/SA0......................Tested (0.11886 s)
Current Fault: g17648/SA1......................Tested (0.149307 s)
Current Fault: g17648/SA0......................Tested (0.240751 s)
Current Fault: g16705/SA1......................Tested (0.141432 s)
Current Fault: g16705/SA0......................Tested (0.119831 s)
Current Fault: g16671/SA1......................Tested (0.146213 s)
Current Fault: g16671/SA0......................Tested (0.120128 s)
Current Fault: g17609/SA1......................Tested (0.15238 s)
Current Fault: g17609/SA0......................Tested (0.225044 s)
Current Fault: g17584/SA1......................Tested (0.154104 s)
Current Fault: g17584/SA0......................Tested (0.208299 s)
Current Fault: g16638/SA1......................Tested (0.158162 s)
Current Fault: g16638/SA0......................Tested (0.127206 s)
Current Fault: g17527/SA1......................Tested (0.153885 s)
Current Fault: g17527/SA0......................Tested (0.259941 s)
Current Fault: g16616/SA1......................Tested (0.142631 s)
Current Fault: g16616/SA0......................Tested (0.116279 s)
Current Fault: g17504/SA1......................Tested (0.168404 s)
Current Fault: g17504/SA0......................Tested (0.253531 s)
Current Fault: g16597/SA1......................Tested (0.16338 s)
Current Fault: g16597/SA0......................Tested (0.11323 s)
Current Fault: I17395/SA1......................Tested (0.0417254 s)
Current Fault: I17395/SA0......................Tested (0.056971 s)
Current Fault: g19619/SA1......................Tested (0.117668 s)
Current Fault: g19619/SA0......................Tested (0.117633 s)
Current Fault: g17499/SA1......................Tested (0.170998 s)
Current Fault: g17499/SA0......................Tested (0.27219 s)
Current Fault: g16593/SA1......................Tested (0.158315 s)
Current Fault: g16593/SA0......................Tested (0.116005 s)
Current Fault: g17417/SA1......................Tested (0.154347 s)
Current Fault: g17417/SA0......................Tested (0.24554 s)
Current Fault: g16519/SA1......................Tested (0.147189 s)
Current Fault: g16519/SA0......................Tested (0.116318 s)
Current Fault: g16535/SA1......................Tested (0.159798 s)
Current Fault: g16535/SA0......................Tested (0.118725 s)
Current Fault: g17477/SA1......................Tested (0.181971 s)
Current Fault: g17477/SA0......................Tested (0.233251 s)
Current Fault: g16759/SA1......................Tested (0.153931 s)
Current Fault: g16759/SA0......................Tested (0.114812 s)
Current Fault: g17709/SA1......................Tested (0.178011 s)
Current Fault: g17709/SA0......................Tested (0.239983 s)
Current Fault: g17579/SA1......................Tested (0.147869 s)
Current Fault: g17579/SA0......................Tested (0.231822 s)
Current Fault: g16635/SA1......................Tested (0.145986 s)
Current Fault: g16635/SA0......................Tested (0.110377 s)
Current Fault: g17642/SA1......................Tested (0.152734 s)
Current Fault: g17642/SA0......................Tested (0.255817 s)
Current Fault: g16702/SA1......................Tested (0.198568 s)
Current Fault: g16702/SA0......................Tested (0.144879 s)
Current Fault: g16669/SA1......................Tested (0.198656 s)
Current Fault: g16669/SA0......................Tested (0.103901 s)
Current Fault: g17603/SA1......................Tested (0.150561 s)
Current Fault: g17603/SA0......................Tested (0.292479 s)
Current Fault: g17522/SA1......................Tested (0.199226 s)
Current Fault: g17522/SA0......................Tested (0.285542 s)
Current Fault: g16612/SA1......................Tested (0.217407 s)
Current Fault: g16612/SA0......................Tested (0.170073 s)
Current Fault: g19666/SA1......................Tested (0.245153 s)
Current Fault: g19666/SA0......................Tested (0.22378 s)
Current Fault: g16207/SA1......................Tested (0.202915 s)
Current Fault: g16207/SA0......................Tested (0.189626 s)
Current Fault: g12995/SA1......................Tested (0.382681 s)
Current Fault: g12995/SA0......................Tested (0.487128 s)
Current Fault: g14220/SA1......................Tested (0.392342 s)
Current Fault: g14220/SA0......................Tested (0.381581 s)
Current Fault: g14233/SA1......................Tested (0.366172 s)
Current Fault: g14233/SA0......................Tested (0.362384 s)
Current Fault: g13008/SA1......................Tested (0.401455 s)
Current Fault: g13008/SA0......................Tested (0.392536 s)
Current Fault: g14256/SA1......................Tested (0.194256 s)
Current Fault: g14256/SA0......................Tested (0.193499 s)
Current Fault: g13014/SA1......................Tested (0.238217 s)
Current Fault: g13014/SA0......................Tested (0.178174 s)
Current Fault: g14316/SA1......................Tested (0.205154 s)
Current Fault: g14316/SA0......................Tested (0.202339 s)
Current Fault: g13034/SA1......................Tested (0.241378 s)
Current Fault: g13034/SA0......................Tested (0.186427 s)
Current Fault: g14221/SA1......................Tested (0.468573 s)
Current Fault: g14221/SA0......................Tested (0.383653 s)
Current Fault: g12996/SA1......................Tested (0.412271 s)
Current Fault: g12996/SA0......................Tested (0.389874 s)
Current Fault: g19767/SA1......................Tested (0.173043 s)
Current Fault: g19767/SA0......................Tested (0.157299 s)
Current Fault: g14295/SA1......................Tested (0.186575 s)
Current Fault: g14295/SA0......................Tested (0.196593 s)
Current Fault: g13022/SA1......................Tested (0.192625 s)
Current Fault: g13022/SA0......................Tested (0.212295 s)
Current Fault: g12967/SA1......................Tested (0.515835 s)
Current Fault: g12967/SA0......................Tested (0.567276 s)
Current Fault: g14206/SA1......................Tested (0.531024 s)
Current Fault: g14206/SA0......................Tested (0.375504 s)
Current Fault: g13023/SA1......................Tested (0.214131 s)
Current Fault: g13023/SA0......................Tested (0.188105 s)
Current Fault: g14296/SA1......................Tested (0.193085 s)
Current Fault: g14296/SA0......................Tested (0.199174 s)
Current Fault: g16313/SA1......................Tested (0.149947 s)
Current Fault: g16313/SA0......................Tested (0.248236 s)
Current Fault: g10544/SA1......................Tested (0.469495 s)
Current Fault: g10544/SA0......................Tested (0.295235 s)
Current Fault: g16284/SA1......................Tested (0.0349426 s)
Current Fault: g16284/SA0......................Tested (0.0379559 s)
Current Fault: g16855/SA1......................Tested (0.171409 s)
Current Fault: g16855/SA0......................Tested (0.197993 s)
Current Fault: g17671/SA1......................Tested (0.144047 s)
Current Fault: g17671/SA0......................Tested (0.126215 s)
Current Fault: g15581/SA1......................Tested (0.11685 s)
Current Fault: g15581/SA0......................Tested (0.090088 s)
Current Fault: g15572/SA1......................Tested (0.114164 s)
Current Fault: g15572/SA0......................Tested (0.287292 s)
Current Fault: g16751/SA1......................Tested (0.18874 s)
Current Fault: g16751/SA0......................Tested (0.153591 s)
Current Fault: g17636/SA1......................Tested (0.11106 s)
Current Fault: g17636/SA0......................Tested (0.100604 s)
Current Fault: g12423/SA1......................Tested (0.495805 s)
Current Fault: g12423/SA0......................Tested (0.440995 s)
Current Fault: g21299/SA1......................Tested (0.120543 s)
Current Fault: g21299/SA0......................Tested (0.116539 s)
Current Fault: I17879/SA1......................Tested (0.0441756 s)
Current Fault: I17879/SA0......................Tested (0.0460678 s)
Current Fault: I18529/SA1......................Tested (0.356507 s)
