Reading benchmark file: ./data/s820.bench
Benchmark Name: s820
INPUT: 23
NOT: 33
AND: 76
NAND: 54
OR: 60
NOR: 66
DFF: 5
STEM: 508
Total Gates: 825


Starting ATPG using PODEM ...
Current Fault: G61/SA1.........................Tested (0.00186093 s)
Current Fault: G61/SA0.........................Tested (0.000933313 s)
Current Fault: G85/SA1.........................Tested (0.00147898 s)
Current Fault: G85/SA0.........................Tested (0.00110851 s)
Current Fault: G309/SA1........................Tested (0.00130723 s)
Current Fault: G309/SA0........................Tested (0.000551452 s)
Current Fault: G275/SA1........................Tested (0.00138905 s)
Current Fault: G275/SA0........................Tested (0.00166598 s)
Current Fault: G186/SA1........................Tested (0.00115875 s)
Current Fault: G186/SA0........................Tested (0.0013585 s)
Current Fault: G159/SA1........................Tested (0.00115229 s)
Current Fault: G159/SA0........................Tested (0.00136879 s)
Current Fault: G206/SA1........................Tested (0.00145522 s)
Current Fault: G206/SA0........................Tested (0.00152354 s)
Current Fault: G155/SA1........................Tested (0.000963287 s)
Current Fault: G155/SA0........................Tested (0.00145045 s)
Current Fault: G174/SA1........................Tested (0.00136614 s)
Current Fault: G174/SA0........................Tested (0.00202118 s)
Current Fault: G261/SA1........................Tested (0.00157704 s)
Current Fault: G261/SA0........................Tested (0.00127913 s)
Current Fault: G185/SA1........................Tested (0.00115315 s)
Current Fault: G185/SA0........................Tested (0.00152571 s)
Current Fault: G49/SA1.........................Tested (0.000747496 s)
Current Fault: G49/SA0.........................Tested (0.000748492 s)
Current Fault: G211/SA1........................Tested (0.000788616 s)
Current Fault: G211/SA0........................Tested (0.00114259 s)
Current Fault: G315/SA1........................Tested (0.000395383 s)
Current Fault: G315/SA0........................Tested (0.000958802 s)
Current Fault: G158/SA1........................Tested (0.00111137 s)
Current Fault: G158/SA0........................Tested (0.00147834 s)
Current Fault: G218/SA1........................Tested (0.0012901 s)
Current Fault: G218/SA0........................Tested (0.00174089 s)
Current Fault: G272/SA1........................Tested (0.00111461 s)
Current Fault: G272/SA0........................Tested (0.00114509 s)
Current Fault: G257/SA1........................Tested (0.0017354 s)
Current Fault: G257/SA0........................Tested (0.00246057 s)
Current Fault: G322/SA1........................Tested (0.000208287 s)
Current Fault: G322/SA0........................Tested (0.00109898 s)
Current Fault: G151/SA1........................Tested (0.00073762 s)
Current Fault: G151/SA0........................Tested (0.00108064 s)
Current Fault: G223/SA1........................Tested (0.00155077 s)
Current Fault: G223/SA0........................Tested (0.00159161 s)
Current Fault: G152/SA1........................Tested (0.000794398 s)
Current Fault: G152/SA0........................Tested (0.00159368 s)
Current Fault: G264/SA1........................Tested (0.00145004 s)
Current Fault: G264/SA0........................Tested (0.00179415 s)
Current Fault: G221/SA1........................Tested (0.00145835 s)
Current Fault: G221/SA0........................Tested (0.00110788 s)
Current Fault: G45/SA1.........................Tested (0.000215901 s)
Current Fault: G45/SA0.........................Tested (0.00196759 s)
Current Fault: G70/SA1.........................Tested (0.00229283 s)
Current Fault: G70/SA0.........................Tested (0.000917165 s)
Current Fault: G292/SA1........................Tested (0.000379381 s)
Current Fault: G292/SA0........................Tested (0.00113181 s)
Current Fault: G302/SA1........................Tested (0.00100687 s)
Current Fault: G302/SA0........................Tested (0.00109051 s)
Current Fault: G273/SA1........................Tested (0.00115706 s)
Current Fault: G273/SA0........................Tested (0.00175734 s)
Current Fault: G75/SA1.........................Tested (0.00169322 s)
Current Fault: G75/SA0.........................Tested (0.0020557 s)
Current Fault: G67/SA1.........................Tested (0.00129421 s)
Current Fault: G67/SA0.........................Tested (0.00163594 s)
Current Fault: G68/SA1.........................Tested (0.00147548 s)
Current Fault: G68/SA0.........................Tested (0.00110923 s)
Current Fault: G77/SA1.........................Tested (0.00135425 s)
Current Fault: G77/SA0.........................Tested (0.000787094 s)
Current Fault: G60/SA1.........................Tested (0.00155701 s)
Current Fault: G60/SA0.........................Tested (0.00121096 s)
Current Fault: G258/SA1........................Tested (0.00164677 s)
Current Fault: G258/SA0........................Tested (0.00263095 s)
Current Fault: G220/SA1........................Tested (0.00134307 s)
Current Fault: G220/SA0........................Tested (0.00145922 s)
Current Fault: G89/SA1.........................Tested (0.000766547 s)
Current Fault: G89/SA0.........................Tested (0.00193251 s)
Current Fault: G260/SA1........................Tested (0.00227185 s)
Current Fault: G260/SA0........................Tested (0.00203532 s)
Current Fault: G82/SA1.........................Tested (0.00158463 s)
Current Fault: G82/SA0.........................Tested (0.00115712 s)
Current Fault: G79/SA1.........................Tested (0.00173176 s)
Current Fault: G79/SA0.........................Tested (0.000997984 s)
Current Fault: G71/SA1.........................Tested (0.00149431 s)
Current Fault: G71/SA0.........................Tested (0.000834768 s)
Current Fault: G72/SA1.........................Tested (0.00152484 s)
Current Fault: G72/SA0.........................Tested (0.00114678 s)
Current Fault: G64/SA1.........................Tested (0.00149263 s)
Current Fault: G64/SA0.........................Tested (0.000742675 s)
Current Fault: G219/SA1........................Tested (0.00137712 s)
Current Fault: G219/SA0........................Tested (0.00152037 s)
Current Fault: G90/SA1.........................Tested (0.000563211 s)
Current Fault: G90/SA0.........................Tested (0.00188034 s)
Current Fault: G259/SA1........................Tested (0.00150914 s)
Current Fault: G259/SA0........................Tested (0.00183655 s)
Current Fault: G86/SA1.........................Tested (0.0015278 s)
Current Fault: G86/SA0.........................Tested (0.00111395 s)
Current Fault: G95/SA1.........................Tested (0.000947195 s)
Current Fault: G95/SA0.........................Tested (0.00236486 s)
Current Fault: G92/SA1.........................Tested (0.000786146 s)
Current Fault: G92/SA0.........................Tested (0.00187881 s)
Current Fault: G76/SA1.........................Tested (0.00168604 s)
Current Fault: G76/SA0.........................Tested (0.00129568 s)
Current Fault: G38_OUT/SA1.....................Tested (0.0006017 s)
Current Fault: G38_OUT/SA0.....................Tested (0.00204524 s)
Current Fault: G83/SA1.........................Tested (0.00239927 s)
Current Fault: G83/SA0.........................Tested (0.00157923 s)
Current Fault: G96/SA1.........................Tested (0.000782072 s)
Current Fault: G96/SA0.........................Tested (0.00235704 s)
Current Fault: G93/SA1.........................Tested (0.000574343 s)
Current Fault: G93/SA0.........................Tested (0.00183961 s)
Current Fault: G80/SA1.........................Tested (0.00178509 s)
Current Fault: G80/SA0.........................Tested (0.000908605 s)
Current Fault: G87/SA1.........................Tested (0.00219918 s)
Current Fault: G87/SA0.........................Tested (0.00114274 s)
Current Fault: G40_OUT/SA1.....................Tested (0.000792459 s)
Current Fault: G40_OUT/SA0.....................Tested (0.00236166 s)
Current Fault: G39_OUT/SA1.....................Tested (0.000582897 s)
Current Fault: G39_OUT/SA0.....................Tested (0.00187527 s)
Current Fault: G98/SA1.........................Tested (0.000927886 s)
Current Fault: G98/SA0.........................Tested (0.00141451 s)
Current Fault: G101/SA1........................Tested (0.00113949 s)
Current Fault: G101/SA0........................Tested (0.00130526 s)
Current Fault: G99/SA1.........................Tested (0.000765218 s)
Current Fault: G99/SA0.........................Tested (0.00131181 s)
Current Fault: G102/SA1........................Tested (0.00093914 s)
Current Fault: G102/SA0........................Tested (0.00133562 s)
Current Fault: G41_OUT/SA1.....................Tested (0.000790372 s)
Current Fault: G41_OUT/SA0.....................Tested (0.0013962 s)
Current Fault: G42_OUT/SA1.....................Tested (0.0010028 s)
Current Fault: G42_OUT/SA0.....................Tested (0.00141187 s)

Fault coverage: 100 %

Elapsed Time: 0.89588 s
